시도,시군구,읍면동,lat,lon
전라남도,해남군,화원면,34.747099,126.295066
전라남도,해남군,화원면,34.707301,126.287476
전라남도,해남군,화원면,34.694974,126.276233
전라남도,해남군,화원면,34.687957,126.265023
전라남도,해남군,화원면,34.6632,126.266957
전라남도,해남군,화원면,34.648948,126.290831
전라남도,해남군,화원면,34.643976,126.319449
전라남도,해남군,화원면,34.649435,126.34278
전라남도,해남군,화원면,34.699385,126.243253
전라남도,영암군,영암읍,34.793945,126.683531
전라남도,영암군,영암읍,34.796005,126.693793
전라남도,영암군,영암읍,34.798575,126.69663
전라남도,영암군,영암읍,34.80045,126.699478
전라남도,영암군,영암읍,34.796823,126.70127
전라남도,영암군,영암읍,34.80408,126.698099
전라남도,영암군,영암읍,34.796639,126.704381
전라남도,영암군,영암읍,34.788284,126.711017
전라남도,영암군,영암읍,34.783021,126.726764
전라남도,영암군,영암읍,34.81097,126.687144
전라남도,영암군,영암읍,34.806561,126.671666
전라남도,영암군,영암읍,34.808839,126.716039
전라남도,영암군,영암읍,34.806176,126.732687
전라남도,영암군,영암읍,34.797726,126.730401
전라남도,영암군,영암읍,34.779086,126.744111
전라남도,영암군,영암읍,34.802299,126.790216
전라남도,영암군,삼호읍,34.727231,126.538271
전라남도,영암군,삼호읍,34.725466,126.519197
전라남도,영암군,삼호읍,34.738073,126.506313
전라남도,영암군,삼호읍,34.744959,126.514818
전라남도,영암군,삼호읍,34.756496,126.478403
전라남도,영암군,삼호읍,34.750728,126.461761
전라남도,영암군,삼호읍,34.751881,126.436891
전라남도,영암군,삼호읍,34.746815,126.409418
전라남도,영암군,삼호읍,34.754893,126.38927
전라남도,영암군,삼호읍,34.772476,126.45021
전라남도,영암군,덕진면,34.82071,126.730358
전라남도,영암군,덕진면,34.838127,126.718141
전라남도,영암군,덕진면,34.830267,126.73254
전라남도,영암군,덕진면,34.832688,126.710695
전라남도,영암군,덕진면,34.820087,126.712762
전라남도,영암군,덕진면,34.828411,126.656202
전라남도,영암군,덕진면,34.819333,126.696976
전라남도,영암군,덕진면,34.830259,126.689371
전라남도,영암군,덕진면,34.834899,126.676262
전라남도,영암군,금정면,34.839478,126.751317
전라남도,영암군,금정면,34.854901,126.745388
전라남도,영암군,금정면,34.872456,126.74885
전라남도,영암군,금정면,34.86,126.759583
전라남도,영암군,금정면,34.846558,126.777288
전라남도,영암군,금정면,34.889466,126.758132
전라남도,영암군,금정면,34.884188,126.739067
전라남도,영암군,금정면,34.823424,126.78841
전라남도,영암군,금정면,34.855046,126.833112
전라남도,영암군,금정면,34.849425,126.814307
전라남도,영암군,금정면,34.864707,126.804509
전라남도,영암군,신북면,34.892154,126.703811
전라남도,영암군,신북면,34.913176,126.705579
전라남도,영암군,신북면,34.903402,126.685086
전라남도,영암군,신북면,34.920814,126.688977
전라남도,영암군,신북면,34.934754,126.680616
전라남도,영암군,신북면,34.935539,126.668672
전라남도,영암군,신북면,34.859569,126.695521
전라남도,영암군,신북면,34.866363,126.716541
전라남도,영암군,신북면,34.87825,126.689935
전라남도,영암군,신북면,34.88922,126.689969
전라남도,영암군,신북면,34.87938,126.660694
전라남도,영암군,신북면,34.883576,126.638167
전라남도,영암군,신북면,34.879695,126.720817
전라남도,영암군,시종면,34.878191,126.592213
전라남도,영암군,시종면,34.861778,126.581099
전라남도,영암군,시종면,34.848785,126.586362
전라남도,영암군,시종면,34.83132,126.58475
전라남도,영암군,시종면,34.858853,126.604375
전라남도,영암군,시종면,34.865561,126.606494
전라남도,영암군,시종면,34.868868,126.613501
전라남도,영암군,시종면,34.856422,126.619133
전라남도,영암군,시종면,34.884089,126.609624
전라남도,영암군,시종면,34.908979,126.624887
전라남도,영암군,시종면,34.896761,126.622749
전라남도,영암군,시종면,34.915065,126.606857
전라남도,영암군,시종면,34.903994,126.595548
전라남도,영암군,시종면,34.894111,126.590519
전라남도,영암군,도포면,34.832137,126.604585
전라남도,영암군,도포면,34.841269,126.618552
전라남도,영암군,도포면,34.839708,126.632006
전라남도,영암군,도포면,34.829556,126.640967
전라남도,영암군,도포면,34.847494,126.641426
전라남도,영암군,도포면,34.866606,126.645246
전라남도,영암군,도포면,34.860115,126.67205
전라남도,영암군,도포면,34.843074,126.66531
전라남도,영암군,군서면,34.810824,126.651251
전라남도,영암군,군서면,34.795366,126.654311
전라남도,영암군,군서면,34.78506,126.640269
전라남도,영암군,군서면,34.787487,126.623692
전라남도,영암군,군서면,34.787138,126.603402
전라남도,영암군,군서면,34.776133,126.612015
전라남도,영암군,군서면,34.761637,126.619784
전라남도,영암군,군서면,34.761704,126.628847
전라남도,영암군,군서면,34.766875,126.638526
전라남도,영암군,군서면,34.779293,126.656356
전라남도,영암군,군서면,34.807429,126.636515
전라남도,영암군,서호면,34.747403,126.604923
전라남도,영암군,서호면,34.733429,126.597872
전라남도,영암군,서호면,34.739017,126.582364
전라남도,영암군,서호면,34.758905,126.591725
전라남도,영암군,서호면,34.753809,126.581603
전라남도,영암군,서호면,34.771298,126.578588
전라남도,영암군,서호면,34.784096,126.57348
전라남도,영암군,서호면,34.795744,126.576552
전라남도,영암군,서호면,34.809967,126.563163
전라남도,영암군,서호면,34.799237,126.553752
전라남도,영암군,학산면,34.70394,126.660012
전라남도,영암군,학산면,34.714644,126.626211
전라남도,영암군,학산면,34.738792,126.619239
전라남도,영암군,학산면,34.698985,126.621752
전라남도,영암군,학산면,34.710969,126.612057
전라남도,영암군,학산면,34.724146,126.594993
전라남도,영암군,학산면,34.72918,126.563422
전라남도,영암군,학산면,34.751298,126.535985
전라남도,영암군,학산면,34.76519,126.528966
전라남도,영암군,학산면,34.782236,126.533944
전라남도,영암군,미암면,34.705646,126.603733
전라남도,영암군,미암면,34.700855,126.591993
전라남도,영암군,미암면,34.714076,126.580133
전라남도,영암군,미암면,34.688797,126.571522
전라남도,영암군,미암면,34.694329,126.563887
전라남도,영암군,미암면,34.719334,126.563031
전라남도,영암군,미암면,34.711579,126.533025
전라남도,영암군,미암면,34.701641,126.539005
전라남도,영암군,미암면,34.690296,126.542093
전라남도,무안군,무안읍,34.99122,126.476519
전라남도,무안군,무안읍,34.99238,126.483026
전라남도,무안군,무안읍,34.984159,126.472852
전라남도,무안군,무안읍,34.989635,126.465694
전라남도,무안군,무안읍,35.011751,126.48759
전라남도,무안군,무안읍,35.006189,126.468114
전라남도,무안군,무안읍,35.01563,126.454329
전라남도,무안군,무안읍,34.976853,126.499632
전라남도,무안군,무안읍,34.976183,126.445738
전라남도,무안군,무안읍,34.986288,126.436823
전라남도,무안군,일로읍,34.791429,126.50965
전라남도,무안군,일로읍,34.793661,126.496172
전라남도,무안군,일로읍,34.820403,126.502937
전라남도,무안군,일로읍,34.821958,126.521194
전라남도,무안군,일로읍,34.839698,126.513747
전라남도,무안군,일로읍,34.849369,126.493393
전라남도,무안군,일로읍,34.857262,126.505028
전라남도,무안군,일로읍,34.86421,126.51384
전라남도,무안군,일로읍,34.874006,126.503248
전라남도,무안군,일로읍,34.880889,126.509871
전라남도,무안군,일로읍,34.867521,126.528555
전라남도,무안군,일로읍,34.866989,126.483701
전라남도,무안군,일로읍,34.870848,126.468917
전라남도,무안군,삼향읍,34.825877,126.448095
전라남도,무안군,삼향읍,34.812176,126.470414
전라남도,무안군,삼향읍,34.832167,126.472125
전라남도,무안군,삼향읍,34.845369,126.473367
전라남도,무안군,삼향읍,34.844856,126.435621
전라남도,무안군,삼향읍,34.858344,126.41646
전라남도,무안군,삼향읍,34.873549,126.422374
전라남도,무안군,몽탄면,34.89816,126.470007
전라남도,무안군,몽탄면,34.889365,126.477587
전라남도,무안군,몽탄면,34.888437,126.491695
전라남도,무안군,몽탄면,34.898775,126.500416
전라남도,무안군,몽탄면,34.884343,126.523017
전라남도,무안군,몽탄면,34.895932,126.518728
전라남도,무안군,몽탄면,34.914933,126.508569
전라남도,무안군,몽탄면,34.910407,126.492394
전라남도,무안군,몽탄면,34.919487,126.491524
전라남도,무안군,몽탄면,34.928716,126.493281
전라남도,무안군,몽탄면,34.934745,126.505574
전라남도,무안군,몽탄면,34.931663,126.523092
전라남도,무안군,몽탄면,34.945656,126.491996
전라남도,무안군,몽탄면,34.948362,126.480716
전라남도,무안군,몽탄면,34.947607,126.513327
전라남도,무안군,몽탄면,34.959573,126.508699
전라남도,무안군,몽탄면,34.965205,126.522393
전라남도,무안군,몽탄면,34.978686,126.5276
전라남도,무안군,청계면,34.889138,126.452571
전라남도,무안군,청계면,34.890523,126.433265
전라남도,무안군,청계면,34.910921,126.430053
전라남도,무안군,청계면,34.911086,126.414736
전라남도,무안군,청계면,34.896605,126.398241
전라남도,무안군,청계면,34.924971,126.396134
전라남도,무안군,청계면,34.926881,126.420408
전라남도,무안군,청계면,34.941619,126.416868
전라남도,무안군,청계면,34.941329,126.39699
전라남도,무안군,청계면,34.951521,126.403404
전라남도,무안군,청계면,34.961242,126.421217
전라남도,무안군,청계면,34.93591,126.431682
전라남도,무안군,청계면,34.945092,126.438364
전라남도,무안군,청계면,34.948668,126.446632
전라남도,무안군,청계면,34.956478,126.446774
전라남도,무안군,청계면,34.964038,126.449853
전라남도,무안군,청계면,34.968102,126.458278
전라남도,무안군,현경면,35.00156,126.438059
전라남도,무안군,현경면,35.000177,126.419197
전라남도,무안군,현경면,35.021071,126.430016
전라남도,무안군,현경면,35.018599,126.413476
전라남도,무안군,현경면,35.040819,126.437063
전라남도,무안군,현경면,35.061749,126.459123
전라남도,무안군,현경면,35.033946,126.39347
전라남도,무안군,현경면,35.061977,126.395065
전라남도,무안군,현경면,35.066393,126.382065
전라남도,무안군,현경면,35.054789,126.354675
전라남도,무안군,현경면,35.070668,126.355568
전라남도,무안군,현경면,35.088814,126.342701
전라남도,무안군,망운면,35.013706,126.396455
전라남도,무안군,망운면,35.016267,126.385992
전라남도,무안군,망운면,34.997253,126.384402
전라남도,무안군,망운면,34.999738,126.357374
전라남도,무안군,망운면,35.007138,126.315864
전라남도,무안군,해제면,35.099906,126.324755
전라남도,무안군,해제면,35.09953,126.312029
전라남도,무안군,해제면,35.124516,126.330019
전라남도,무안군,해제면,35.146523,126.337093
전라남도,무안군,해제면,35.115676,126.29902
전라남도,무안군,해제면,35.113844,126.29047
전라남도,무안군,해제면,35.128254,126.290817
전라남도,무안군,해제면,35.136937,126.270867
전라남도,무안군,해제면,35.12672,126.26738
전라남도,무안군,해제면,35.117198,126.257329
전라남도,무안군,해제면,35.105482,126.264943
전라남도,무안군,해제면,35.102811,126.282
전라남도,무안군,해제면,35.087093,126.279327
전라남도,무안군,해제면,35.078697,126.297453
전라남도,무안군,해제면,35.057547,126.300181
전라남도,무안군,해제면,35.061589,126.272892
전라남도,무안군,운남면,34.973365,126.355698
전라남도,무안군,운남면,34.947716,126.362785
전라남도,무안군,운남면,34.958624,126.338512
전라남도,무안군,운남면,34.966043,126.309926
전라남도,무안군,운남면,34.930547,126.329635
전라남도,함평군,함평읍,35.065996,126.513305
전라남도,함평군,함평읍,35.065356,126.520703
전라남도,함평군,함평읍,35.061899,126.518141
전라남도,함평군,함평읍,35.047399,126.507553
전라남도,함평군,함평읍,35.040063,126.488348
전라남도,함평군,함평읍,35.036331,126.474943
전라남도,함평군,함평읍,35.049625,126.484705
전라남도,함평군,함평읍,35.062063,126.484164
전라남도,함평군,함평읍,35.078238,126.487259
전라남도,함평군,함평읍,35.078955,126.476378
전라남도,함평군,함평읍,35.086696,126.458011
전라남도,함평군,함평읍,35.099277,126.477998
전라남도,함평군,함평읍,35.094767,126.494458
전라남도,함평군,함평읍,35.077154,126.502378
전라남도,함평군,손불면,35.158592,126.387413
전라남도,함평군,손불면,35.166473,126.406703
전라남도,함평군,손불면,35.165172,126.42466
전라남도,함평군,손불면,35.144824,126.408449
전라남도,함평군,손불면,35.144468,126.431918
전라남도,함평군,손불면,35.147616,126.464043
전라남도,함평군,손불면,35.138747,126.468
전라남도,함평군,손불면,35.124142,126.477063
전라남도,함평군,손불면,35.110699,126.467223
전라남도,함평군,손불면,35.109979,126.438856
전라남도,함평군,손불면,35.128555,126.430463
전라남도,함평군,신광면,35.184319,126.459837
전라남도,함평군,신광면,35.1699,126.445968
전라남도,함평군,신광면,35.169494,126.468277
전라남도,함평군,신광면,35.185277,126.48397
전라남도,함평군,신광면,35.177783,126.513547
전라남도,함평군,신광면,35.166855,126.504686
전라남도,함평군,신광면,35.160719,126.493321
전라남도,함평군,신광면,35.157475,126.478348
전라남도,함평군,신광면,35.147256,126.490326
전라남도,함평군,신광면,35.151961,126.501717
전라남도,함평군,신광면,35.133575,126.492439
전라남도,함평군,신광면,35.118008,126.485934
전라남도,함평군,학교면,35.050243,126.579189
전라남도,함평군,학교면,35.030803,126.586226
전라남도,함평군,학교면,35.001854,126.57422
전라남도,함평군,학교면,34.986765,126.574836
전라남도,함평군,학교면,34.999893,126.539707
전라남도,함평군,학교면,35.014718,126.538677
전라남도,함평군,학교면,35.026827,126.535525
전라남도,함평군,학교면,35.045237,126.5392
전라남도,함평군,학교면,35.030733,126.55623
전라남도,함평군,학교면,35.050932,126.552491
전라남도,함평군,학교면,35.007564,126.5869
전라남도,함평군,엄다면,35.006397,126.514865
전라남도,함평군,엄다면,35.015131,126.509692
전라남도,함평군,엄다면,35.02702,126.492584
전라남도,함평군,엄다면,34.996729,126.501948
전라남도,함평군,엄다면,34.986328,126.526401
전라남도,함평군,엄다면,35.023987,126.525528
전라남도,함평군,엄다면,35.029491,126.510469
전라남도,함평군,엄다면,35.045139,126.515998
전라남도,함평군,대동면,35.08254,126.586484
전라남도,함평군,대동면,35.071152,126.580899
전라남도,함평군,대동면,35.066003,126.557571
전라남도,함평군,대동면,35.082867,126.560247
전라남도,함평군,대동면,35.085153,126.550557
전라남도,함평군,대동면,35.065925,126.535326
전라남도,함평군,대동면,35.088636,126.518977
전라남도,함평군,대동면,35.104074,126.514512
전라남도,함평군,대동면,35.118842,126.50704
전라남도,함평군,대동면,35.115588,126.495739
전라남도,함평군,대동면,35.119791,126.544748
전라남도,함평군,대동면,35.144584,126.532874
전라남도,함평군,나산면,35.118638,126.607776
전라남도,함평군,나산면,35.102077,126.608168
전라남도,함평군,나산면,35.112547,126.618465
전라남도,함평군,나산면,35.110066,126.633093
전라남도,함평군,나산면,35.118631,126.63592
전라남도,함평군,나산면,35.134116,126.623313
전라남도,함평군,나산면,35.137105,126.642149
전라남도,함평군,나산면,35.147811,126.626907
전라남도,함평군,나산면,35.145912,126.596666
전라남도,함평군,나산면,35.137289,126.603018
전라남도,함평군,나산면,35.122154,126.593067
전라남도,함평군,나산면,35.116313,126.578891
전라남도,함평군,나산면,35.101378,126.574892
전라남도,함평군,나산면,35.096727,126.59093
전라남도,함평군,해보면,35.159979,126.59404
전라남도,함평군,해보면,35.154456,126.604858
전라남도,함평군,해보면,35.169683,126.606573
전라남도,함평군,해보면,35.182511,126.608952
전라남도,함평군,해보면,35.184145,126.599175
전라남도,함평군,해보면,35.17515,126.587151
전라남도,함평군,해보면,35.183331,126.572491
전라남도,함평군,해보면,35.171372,126.556301
전라남도,함평군,해보면,35.172833,126.539536
전라남도,함평군,해보면,35.155914,126.546091
전라남도,함평군,월야면,35.1588,126.625237
전라남도,함평군,월야면,35.163074,126.636612
전라남도,함평군,월야면,35.170489,126.641934
전라남도,함평군,월야면,35.178527,126.655304
전라남도,함평군,월야면,35.181378,126.630657
전라남도,함평군,월야면,35.196151,126.638947
전라남도,함평군,월야면,35.211956,126.628111
전라남도,함평군,월야면,35.218579,126.614794
전라남도,함평군,월야면,35.200295,126.614612
전라남도,함평군,월야면,35.206221,126.603954
전라남도,함평군,월야면,35.20218,126.592472
전라남도,함평군,월야면,35.221146,126.599426
전라남도,영광군,영광읍,35.280046,126.512988
전라남도,영광군,영광읍,35.277668,126.507556
전라남도,영광군,영광읍,35.274599,126.507924
전라남도,영광군,영광읍,35.274201,126.513588
전라남도,영광군,영광읍,35.274479,126.517438
전라남도,영광군,영광읍,35.288624,126.522008
전라남도,영광군,영광읍,35.288855,126.504201
전라남도,영광군,영광읍,35.28147,126.498541
전라남도,영광군,영광읍,35.315237,126.480677
전라남도,영광군,영광읍,35.314477,126.492318
전라남도,영광군,영광읍,35.308069,126.509951
전라남도,영광군,영광읍,35.329633,126.512796
전라남도,영광군,영광읍,35.303616,126.520249
전라남도,영광군,영광읍,35.299423,126.529196
전라남도,영광군,영광읍,35.304734,126.545259
전라남도,영광군,영광읍,35.265432,126.504103
전라남도,영광군,영광읍,35.25806,126.514871
전라남도,영광군,영광읍,35.298464,126.479096
전라남도,영광군,영광읍,35.275126,126.496137
전라남도,영광군,백수읍,35.348695,126.39647
전라남도,영광군,백수읍,35.320514,126.429922
전라남도,영광군,백수읍,35.301833,126.437844
전라남도,영광군,백수읍,35.307899,126.45904
전라남도,영광군,백수읍,35.288371,126.450451
전라남도,영광군,백수읍,35.27206,126.435026
전라남도,영광군,백수읍,35.279617,126.428094
전라남도,영광군,백수읍,35.286387,126.427138
전라남도,영광군,백수읍,35.282091,126.413496
전라남도,영광군,백수읍,35.284699,126.398278
전라남도,영광군,백수읍,35.276363,126.390937
전라남도,영광군,백수읍,35.290613,126.388001
전라남도,영광군,백수읍,35.297251,126.393505
전라남도,영광군,백수읍,35.319706,126.381117
전라남도,영광군,백수읍,35.266261,126.375183
전라남도,영광군,백수읍,35.261228,126.355425
전라남도,영광군,백수읍,35.354474,126.427284
전라남도,영광군,홍농읍,35.393107,126.445057
전라남도,영광군,홍농읍,35.38211,126.425062
전라남도,영광군,홍농읍,35.395938,126.406765
전라남도,영광군,홍농읍,35.414796,126.43438
전라남도,영광군,홍농읍,35.415521,126.454707
전라남도,영광군,홍농읍,35.417054,126.480809
전라남도,영광군,홍농읍,35.404302,126.474067
전라남도,영광군,홍농읍,35.395801,126.482418
전라남도,영광군,홍농읍,35.39018,126.458271
전라남도,영광군,대마면,35.299304,126.580456
전라남도,영광군,대마면,35.289398,126.586385
전라남도,영광군,대마면,35.28537,126.578361
전라남도,영광군,대마면,35.285725,126.556424
전라남도,영광군,대마면,35.303348,126.557836
전라남도,영광군,대마면,35.32417,126.597355
전라남도,영광군,대마면,35.316173,126.614894
전라남도,영광군,대마면,35.31428,126.599503
전라남도,영광군,묘량면,35.287636,126.539427
전라남도,영광군,묘량면,35.259094,126.541517
전라남도,영광군,묘량면,35.264246,126.552925
전라남도,영광군,묘량면,35.267342,126.566975
전라남도,영광군,묘량면,35.236372,126.53725
전라남도,영광군,묘량면,35.21916,126.554604
전라남도,영광군,묘량면,35.234087,126.569651
전라남도,영광군,묘량면,35.207466,126.57073
전라남도,영광군,불갑면,35.23242,126.493285
전라남도,영광군,불갑면,35.228839,126.505846
전라남도,영광군,불갑면,35.221524,126.527744
전라남도,영광군,불갑면,35.212435,126.525828
전라남도,영광군,불갑면,35.199696,126.53152
전라남도,영광군,불갑면,35.208716,126.53666
전라남도,영광군,불갑면,35.213016,126.504136
전라남도,영광군,불갑면,35.209794,126.513431
전라남도,영광군,불갑면,35.200117,126.50044
전라남도,영광군,불갑면,35.223853,126.485124
전라남도,영광군,불갑면,35.204973,126.483713
전라남도,영광군,불갑면,35.192517,126.497275
전라남도,영광군,불갑면,35.212416,126.484857
전라남도,영광군,군서면,35.243846,126.504889
전라남도,영광군,군서면,35.259481,126.483765
전라남도,영광군,군서면,35.26249,126.476901
전라남도,영광군,군서면,35.262206,126.465
전라남도,영광군,군서면,35.265409,126.456398
전라남도,영광군,군서면,35.249838,126.494076
전라남도,영광군,군서면,35.253217,126.44769
전라남도,영광군,군서면,35.264436,126.438601
전라남도,영광군,군서면,35.278767,126.453663
전라남도,영광군,군서면,35.284076,126.468553
전라남도,영광군,군남면,35.239827,126.45297
전라남도,영광군,군남면,35.24428,126.470006
전라남도,영광군,군남면,35.233942,126.476841
전라남도,영광군,군남면,35.235664,126.454519
전라남도,영광군,군남면,35.250331,126.416984
전라남도,영광군,군남면,35.239747,126.424509
전라남도,영광군,군남면,35.235781,126.43908
전라남도,영광군,군남면,35.213232,126.453217
전라남도,영광군,군남면,35.197021,126.435011
전라남도,영광군,군남면,35.215966,126.433223
전라남도,영광군,군남면,35.260179,126.409301
전라남도,영광군,군남면,35.25031,126.402263
전라남도,영광군,염산면,35.246667,126.380736
전라남도,영광군,염산면,35.226066,126.399177
전라남도,영광군,염산면,35.217144,126.366734
전라남도,영광군,염산면,35.237981,126.358958
전라남도,영광군,염산면,35.2312,126.332181
전라남도,영광군,염산면,35.223188,126.324125
전라남도,영광군,염산면,35.231618,126.307521
전라남도,영광군,염산면,35.204544,126.396195
전라남도,영광군,염산면,35.186188,126.373506
전라남도,영광군,법성면,35.36302,126.439372
전라남도,영광군,법성면,35.360539,126.446938
전라남도,영광군,법성면,35.368163,126.462304
전라남도,영광군,법성면,35.354347,126.458415
전라남도,영광군,법성면,35.338091,126.467191
전라남도,영광군,법성면,35.332961,126.457139
전라남도,영광군,법성면,35.335021,126.489126
전라남도,영광군,법성면,35.34557,126.506841
전라남도,영광군,법성면,35.354836,126.481525
전라남도,영광군,법성면,35.368683,126.489238
전라남도,영광군,법성면,35.378668,126.475023
전라남도,영광군,낙월면,35.202215,126.139248
전라남도,영광군,낙월면,35.193824,126.128846
전라남도,영광군,낙월면,35.186467,126.213474
전라남도,영광군,낙월면,35.275769,126.151026
전라남도,영광군,낙월면,35.344871,126.023361
전라남도,영광군,낙월면,35.348902,126.026085
전라남도,영광군,낙월면,35.372368,126.055881
전라남도,영광군,낙월면,35.353128,126.003482
전라남도,영광군,낙월면,35.335564,125.990483
전라남도,영광군,낙월면,35.248984,126.101363
전라남도,장성군,장성읍,35.324555,126.80076
전라남도,장성군,장성읍,35.324045,126.806612
전라남도,장성군,장성읍,35.316707,126.811332
전라남도,장성군,장성읍,35.301182,126.785865
전라남도,장성군,장성읍,35.289022,126.788498
전라남도,장성군,장성읍,35.304066,126.772892
전라남도,장성군,장성읍,35.316255,126.783332
전라남도,장성군,장성읍,35.338734,126.779018
전라남도,장성군,장성읍,35.33855,126.795819
전라남도,장성군,장성읍,35.347906,126.812697
전라남도,장성군,장성읍,35.362456,126.810641
전라남도,장성군,장성읍,35.348607,126.841567
전라남도,장성군,장성읍,35.343448,126.824158
전라남도,장성군,장성읍,35.336669,126.816558
전라남도,장성군,장성읍,35.380499,126.823011
전라남도,장성군,진원면,35.269899,126.809072
전라남도,장성군,진원면,35.260809,126.816579
전라남도,장성군,진원면,35.27282,126.828569
전라남도,장성군,진원면,35.2614,126.832928
전라남도,장성군,진원면,35.273846,126.844099
전라남도,장성군,진원면,35.250299,126.84443
전라남도,장성군,진원면,35.246168,126.858453
전라남도,장성군,진원면,35.273357,126.860859
전라남도,장성군,진원면,35.257549,126.868107
전라남도,장성군,남면,35.247834,126.806498
전라남도,장성군,남면,35.258522,126.793482
전라남도,장성군,남면,35.252986,126.777965
전라남도,장성군,남면,35.243383,126.77252
전라남도,장성군,남면,35.239748,126.786477
전라남도,장성군,남면,35.230133,126.787626
전라남도,장성군,남면,35.229038,126.808688
전라남도,장성군,남면,35.237569,126.831722
전라남도,장성군,남면,35.249388,126.823038
전라남도,장성군,동화면,35.284493,126.74151
전라남도,장성군,동화면,35.293637,126.727564
전라남도,장성군,동화면,35.283918,126.725233
전라남도,장성군,동화면,35.275543,126.727028
전라남도,장성군,동화면,35.263273,126.726914
전라남도,장성군,동화면,35.246246,126.727292
전라남도,장성군,동화면,35.230873,126.711091
전라남도,장성군,동화면,35.217988,126.697982
전라남도,장성군,삼서면,35.231039,126.651567
전라남도,장성군,삼서면,35.244754,126.642188
전라남도,장성군,삼서면,35.24587,126.628441
전라남도,장성군,삼서면,35.25927,126.628124
전라남도,장성군,삼서면,35.236716,126.612354
전라남도,장성군,삼서면,35.230861,126.628843
전라남도,장성군,삼서면,35.21882,126.628478
전라남도,장성군,삼서면,35.221332,126.645606
전라남도,장성군,삼서면,35.202611,126.652936
전라남도,장성군,삼서면,35.203929,126.672434
전라남도,장성군,삼서면,35.217794,126.66742
전라남도,장성군,삼서면,35.229936,126.68599
전라남도,장성군,삼서면,35.234483,126.69642
전라남도,장성군,삼서면,35.237764,126.669656
전라남도,장성군,삼계면,35.260433,126.66478
전라남도,장성군,삼계면,35.251575,126.659672
전라남도,장성군,삼계면,35.251464,126.673893
전라남도,장성군,삼계면,35.252297,126.696456
전라남도,장성군,삼계면,35.262155,126.702597
전라남도,장성군,삼계면,35.271506,126.683142
전라남도,장성군,삼계면,35.27702,126.693834
전라남도,장성군,삼계면,35.305607,126.675638
전라남도,장성군,삼계면,35.309863,126.664802
전라남도,장성군,삼계면,35.334754,126.668534
전라남도,장성군,삼계면,35.325797,126.660019
전라남도,장성군,삼계면,35.296161,126.64264
전라남도,장성군,삼계면,35.281861,126.638506
전라남도,장성군,삼계면,35.264537,126.639624
전라남도,장성군,삼계면,35.274672,126.655914
전라남도,장성군,황룡면,35.287554,126.77136
전라남도,장성군,황룡면,35.271403,126.765228
전라남도,장성군,황룡면,35.264911,126.753731
전라남도,장성군,황룡면,35.273978,126.7468
전라남도,장성군,황룡면,35.288051,126.752085
전라남도,장성군,황룡면,35.295366,126.761597
전라남도,장성군,황룡면,35.306434,126.751312
전라남도,장성군,황룡면,35.317749,126.734609
전라남도,장성군,황룡면,35.330155,126.72265
전라남도,장성군,황룡면,35.307592,126.728841
전라남도,장성군,황룡면,35.308709,126.717992
전라남도,장성군,서삼면,35.339483,126.761135
전라남도,장성군,서삼면,35.353284,126.774301
전라남도,장성군,서삼면,35.371747,126.762071
전라남도,장성군,서삼면,35.359071,126.752735
전라남도,장성군,서삼면,35.34798,126.732565
전라남도,장성군,서삼면,35.328018,126.76607
전라남도,장성군,서삼면,35.318646,126.764481
전라남도,장성군,북일면,35.370726,126.804531
전라남도,장성군,북일면,35.384455,126.806217
전라남도,장성군,북일면,35.389926,126.795858
전라남도,장성군,북일면,35.378751,126.790147
전라남도,장성군,북일면,35.36873,126.788019
전라남도,장성군,북일면,35.389435,126.778005
전라남도,장성군,북일면,35.39659,126.750653
전라남도,장성군,북이면,35.432439,126.812051
전라남도,장성군,북이면,35.450648,126.805596
전라남도,장성군,북이면,35.440946,126.797972
전라남도,장성군,북이면,35.436078,126.789349
전라남도,장성군,북이면,35.440905,126.778027
전라남도,장성군,북이면,35.425157,126.769558
전라남도,장성군,북이면,35.422864,126.785089
전라남도,장성군,북이면,35.416567,126.800151
전라남도,장성군,북이면,35.403258,126.798262
전라남도,장성군,북이면,35.394558,126.831024
전라남도,장성군,북이면,35.418603,126.818955
전라남도,장성군,북이면,35.406297,126.820213
전라남도,장성군,북하면,35.34639,126.863623
전라남도,장성군,북하면,35.372452,126.856685
전라남도,장성군,북하면,35.38124,126.871586
전라남도,장성군,북하면,35.397646,126.881252
전라남도,장성군,북하면,35.414595,126.880204
전라남도,장성군,북하면,35.414807,126.887916
전라남도,장성군,북하면,35.398396,126.9067
전라남도,장성군,북하면,35.384193,126.910848
전라남도,장성군,북하면,35.410948,126.863413
전라남도,장성군,북하면,35.418754,126.849073
전라남도,장성군,북하면,35.436627,126.846489
전라남도,완도군,완도읍,34.313417,126.753179
전라남도,완도군,완도읍,34.325165,126.739258
전라남도,완도군,완도읍,34.343395,126.730236
전라남도,완도군,완도읍,34.358877,126.729562
전라남도,완도군,완도읍,34.3687,126.726051
전라남도,완도군,완도읍,34.303829,126.745405
전라남도,완도군,완도읍,34.305806,126.718623
전라남도,완도군,완도읍,34.302247,126.700716
전라남도,완도군,완도읍,34.323503,126.704574
전라남도,완도군,완도읍,34.325229,126.687069
전라남도,완도군,금일읍,34.351977,127.025648
전라남도,완도군,금일읍,34.348902,127.03809
전라남도,완도군,금일읍,34.364803,127.031988
전라남도,완도군,금일읍,34.361533,127.008589
