AGRDE_FLAG_NM,BMI_IDEX_GRAD_NM,MBER_SEXDSTN_FLAG_CD,COAW_FLAG_NM,SPORTS_STEP_NM,FLAG_ACCTO_RECOMEND_MVM_RANK_CO,RECOMEND_MVM_NM
20대,비만전단계비만,M,참가증,마무리운동,1,하지 루틴 스트레칭2
20대,비만전단계비만,M,참가증,마무리운동,2,자가근막이완술 루틴 스트레칭
20대,비만전단계비만,M,참가증,마무리운동,3,상지 루틴 스트레칭
20대,비만전단계비만,M,참가증,마무리운동,4,조깅
20대,비만전단계비만,M,참가증,마무리운동,5,무릎굽혀 원 그리기
20대,1단계비만,F,참가증,준비운동,1,유산소 운동 전 동적 루틴 스트레칭
20대,1단계비만,F,참가증,준비운동,2,전신 루틴 스트레칭
20대,1단계비만,F,참가증,준비운동,3,몸통 들어올리기
20대,1단계비만,F,참가증,준비운동,4,목 스트레칭
20대,1단계비만,F,참가증,준비운동,5,줄넘기
20대,1단계비만,M,2등급,준비운동,1,유산소 운동 전 동적 루틴 스트레칭
20대,1단계비만,M,2등급,준비운동,2,아래 팔 스트레칭
20대,1단계비만,M,2등급,준비운동,3,줄넘기
20대,1단계비만,M,2등급,준비운동,4,등/어깨 뒤쪽 스트레칭
20대,1단계비만,M,2등급,준비운동,5,전신 루틴 스트레칭
20대,1단계비만,M,2등급,본운동,1,엎드려 버티기
20대,1단계비만,M,2등급,본운동,2,턱걸이
20대,1단계비만,M,2등급,본운동,3,목봉잡고 앉았다 일어나기
20대,1단계비만,M,2등급,본운동,4,밴드 잡고 누워서 다리 밀기
20대,1단계비만,M,2등급,본운동,5,몸통 들어올리기
20대,1단계비만,M,2등급,마무리운동,1,하지 루틴 스트레칭1
20대,1단계비만,M,2등급,마무리운동,2,상지 루틴 스트레칭
20대,1단계비만,M,2등급,마무리운동,3,하지 루틴 스트레칭2
20대,1단계비만,M,2등급,마무리운동,4,자가근막이완술 루틴 스트레칭
20대,1단계비만,M,2등급,마무리운동,5,짐볼 앉기 평형성 운동 루틴 프로그램
20대,1단계비만,M,3등급,준비운동,1,유산소 운동 전 동적 루틴 스트레칭
20대,1단계비만,M,3등급,준비운동,2,짐볼을 이용한 동적 루틴 스트레칭
20대,1단계비만,M,3등급,준비운동,3,전신 루틴 스트레칭
20대,1단계비만,M,3등급,준비운동,4,작은 공을 이용한 동적 루틴 스트레칭
20대,1단계비만,M,3등급,준비운동,5,목 스트레칭
20대,1단계비만,M,3등급,본운동,1,턱걸이
20대,1단계비만,M,3등급,본운동,2,엎드려 버티기
20대,1단계비만,M,3등급,본운동,3,달리기
20대,1단계비만,M,3등급,본운동,4,앉았다 일어서기
20대,1단계비만,M,3등급,본운동,5,뒤로 팔굽혀펴기
20대,1단계비만,M,3등급,마무리운동,1,상지 루틴 스트레칭
20대,1단계비만,M,참가증,준비운동,1,유산소 운동 전 동적 루틴 스트레칭
20대,1단계비만,M,참가증,준비운동,2,전신 루틴 스트레칭
20대,1단계비만,M,참가증,준비운동,3,목 스트레칭
20대,1단계비만,M,참가증,준비운동,4,등/어깨 뒤쪽 스트레칭
20대,1단계비만,M,참가증,준비운동,5,상지 루틴 스트레칭
20대,1단계비만,M,참가증,본운동,1,엎드려 버티기
20대,1단계비만,M,참가증,본운동,2,앉았다 일어서기
20대,1단계비만,M,참가증,본운동,3,윗몸올리기
20대,1단계비만,M,참가증,본운동,4,달리기
20대,1단계비만,M,참가증,본운동,5,턱걸이
20대,1단계비만,M,참가증,마무리운동,1,하지 루틴 스트레칭2
20대,1단계비만,M,참가증,마무리운동,2,상지 루틴 스트레칭
20대,1단계비만,M,참가증,마무리운동,3,하지 루틴 스트레칭1
20대,1단계비만,M,참가증,마무리운동,4,자가근막이완술 루틴 스트레칭
20대,1단계비만,M,참가증,마무리운동,5,전신 루틴 스트레칭
20대,2단계비만,F,2등급,준비운동,1,골다공증을 위한 심폐지구력 운동
20대,2단계비만,F,2등급,준비운동,2,저항밴드 운동  루틴프로그램
20대,2단계비만,F,2등급,준비운동,3,줄 따라 걷기
20대,2단계비만,F,2등급,준비운동,4,정적 스트레칭  루틴프로그램
20대,2단계비만,F,2등급,준비운동,5,좌우 양발모아 점프하기
20대,2단계비만,F,2등급,본운동,1,몸통 들어올리기
20대,2단계비만,F,2등급,본운동,2,밴드 잡고 누워서 다리 밀기
20대,2단계비만,F,2등급,본운동,3,목봉잡고 앉았다 일어나기
20대,2단계비만,F,2등급,본운동,4,벽에서 팔굽혀 펴기
20대,2단계비만,F,2등급,본운동,5,물병 들고 한발 앞으로 내밀고 앉았다 일어서기
20대,2단계비만,F,2등급,마무리운동,1,짐볼 앉기 평형성 운동 루틴 프로그램
20대,2단계비만,F,2등급,마무리운동,2,의자 잡고 후방으로 한발 뻗어 들기
20대,2단계비만,F,2등급,마무리운동,3,골다공증을 위한 근력운동1
20대,2단계비만,F,3등급,준비운동,5,앉아서 밴드 잡고 몸통 돌리기
20대,2단계비만,F,3등급,본운동,1,네발기기 자세로 팔 다리 들기
20대,2단계비만,F,3등급,본운동,2,네발기기 자세에서 다리 위로 뻗어올리기
20대,2단계비만,F,3등급,본운동,3,누워서 배가로근 수축 II
20대,2단계비만,F,3등급,본운동,4,턱걸이
20대,2단계비만,F,3등급,본운동,5,누워서 다리 들어올리기
20대,2단계비만,F,3등급,마무리운동,1,자가근막이완술 루틴 스트레칭
20대,2단계비만,F,3등급,마무리운동,2,엉덩이 스트레칭
20대,2단계비만,F,3등급,마무리운동,3,목 스트레칭
20대,2단계비만,F,3등급,마무리운동,4,조깅
20대,2단계비만,F,3등급,마무리운동,5,전신 루틴 스트레칭
20대,2단계비만,M,3등급,준비운동,1,짐볼을 이용한 동적 루틴 스트레칭
20대,2단계비만,M,3등급,준비운동,2,유산소 운동 전 동적 루틴 스트레칭
20대,2단계비만,M,3등급,준비운동,3,탄력밴드 어깨 가쪽 돌림
20대,2단계비만,M,3등급,준비운동,4,옆구리늘리기
20대,2단계비만,M,3등급,준비운동,5,폼롤러 이용 유연성운동 루틴 프로그램
20대,2단계비만,M,3등급,본운동,1,턱걸이
20대,2단계비만,M,3등급,본운동,2,달리기
20대,2단계비만,M,3등급,본운동,3,팔굽혀펴기
20대,2단계비만,F,참가증,준비운동,1,몸통 들어올리기
20대,2단계비만,F,참가증,준비운동,2,유산소 운동 전 동적 루틴 스트레칭
20대,2단계비만,F,참가증,준비운동,3,양팔 벌려 전신 비틀기
20대,2단계비만,F,참가증,준비운동,4,어깨 스트레칭
20대,2단계비만,F,참가증,준비운동,5,깍지 끼고 상체 숙이기
20대,2단계비만,F,참가증,본운동,1,계단 뛰어 오르기
20대,2단계비만,F,참가증,본운동,2,앉았다 일어서기
20대,2단계비만,F,참가증,본운동,3,팔굽혀 펴기
20대,2단계비만,F,참가증,본운동,4,볼 튕기면서 스쿼트
20대,2단계비만,F,참가증,본운동,5,버피 테스트
20대,2단계비만,F,참가증,마무리운동,1,자가근막이완술 루틴 스트레칭
20대,2단계비만,F,참가증,마무리운동,2,하지 루틴 스트레칭2
20대,2단계비만,F,참가증,마무리운동,3,무릎굽혀 원 그리기
20대,2단계비만,F,참가증,마무리운동,4,짐볼 앉기 평형성 운동 루틴 프로그램
20대,2단계비만,F,참가증,마무리운동,5,엉덩이 스트레칭2
20대,2단계비만,M,2등급,준비운동,5,상지 루틴 스트레칭
20대,2단계비만,M,2등급,본운동,1,목봉잡고 앉았다 일어나기
20대,2단계비만,M,2등급,본운동,2,밴드 잡고 누워서 다리 밀기
20대,2단계비만,M,2등급,본운동,3,몸통 들어올리기
20대,2단계비만,M,2등급,본운동,4,누워서 밀기
20대,2단계비만,M,2등급,본운동,5,앉아서 다리 굽히기
20대,2단계비만,M,2등급,마무리운동,1,계단 두발 뛰기
20대,2단계비만,M,2등급,마무리운동,2,점프 팔굽혀펴기
20대,2단계비만,M,2등급,마무리운동,3,등척성운동-안쪽 돌림
20대,2단계비만,M,2등급,마무리운동,4,엉덩이 스트레칭
20대,2단계비만,M,2등급,마무리운동,5,허리 굽혀 덤벨 들기
20대,3단계비만,F,2등급,준비운동,1,누워서 다리 굽히기
20대,3단계비만,F,2등급,준비운동,2,줄넘기 운동
20대,3단계비만,F,2등급,준비운동,3,자전거타기
20대,3단계비만,F,3등급,준비운동,1,옆구리늘리기
20대,3단계비만,F,3등급,준비운동,2,탄력밴드 어깨 가쪽 돌림
20대,3단계비만,F,3등급,준비운동,3,폼롤러 이용 유연성운동 루틴 프로그램
20대,3단계비만,F,3등급,준비운동,4,가슴 어깨 펴기
20대,3단계비만,F,3등급,준비운동,5,앉아서 밴드 잡고 몸통 돌리기
20대,3단계비만,F,3등급,본운동,1,네발기기 자세로 팔 다리 들기
20대,3단계비만,F,3등급,본운동,2,누워서 배가로근 수축 II
20대,3단계비만,F,3등급,본운동,3,네발기기 자세에서 다리 위로 뻗어올리기
20대,3단계비만,F,3등급,본운동,4,턱걸이
20대,3단계비만,F,3등급,본운동,5,누워서 다리 들어올리기
20대,3단계비만,F,3등급,마무리운동,1,자가근막이완술 루틴 스트레칭
20대,3단계비만,F,3등급,마무리운동,2,엉덩이 스트레칭
20대,3단계비만,F,3등급,마무리운동,3,목 스트레칭
20대,3단계비만,F,3등급,마무리운동,4,조깅
20대,3단계비만,F,3등급,마무리운동,5,전신 루틴 스트레칭
20대,2단계비만,M,참가증,준비운동,1,유산소 운동 전 동적 루틴 스트레칭
20대,2단계비만,M,참가증,준비운동,2,목 스트레칭
20대,2단계비만,M,참가증,준비운동,3,하지 루틴 스트레칭1
20대,2단계비만,M,참가증,준비운동,4,상지 루틴 스트레칭
20대,2단계비만,M,참가증,준비운동,5,전신 루틴 스트레칭
20대,2단계비만,M,참가증,본운동,1,엎드려 버티기
20대,2단계비만,M,참가증,본운동,2,앉았다 일어서기
20대,2단계비만,M,참가증,본운동,3,달리기
20대,2단계비만,M,참가증,본운동,4,팔굽혀 펴기
20대,2단계비만,M,참가증,본운동,5,윗몸올리기
20대,3단계비만,M,2등급,준비운동,1,줄넘기
20대,3단계비만,M,2등급,준비운동,2,아래 팔 스트레칭
20대,3단계비만,M,2등급,준비운동,3,목 돌리기
20대,3단계비만,M,2등급,준비운동,4,무릎굽혀 원 그리기
20대,3단계비만,M,2등급,준비운동,5,하지 루틴 스트레칭1
20대,3단계비만,M,2등급,본운동,1,목봉잡고 앉았다 일어나기
20대,3단계비만,M,2등급,본운동,2,밴드 잡고 누워서 다리 밀기
20대,3단계비만,M,2등급,본운동,3,몸통 들어올리기
20대,3단계비만,M,2등급,본운동,4,앉아서 밀기
20대,3단계비만,M,2등급,본운동,5,앉아서 다리 굽히기
20대,3단계비만,M,2등급,마무리운동,1,앉아서 몸통 움츠리기
20대,3단계비만,M,2등급,마무리운동,2,엎드려서 균형잡기
20대,3단계비만,M,2등급,마무리운동,3,계단 한발 뛰기
20대,3단계비만,M,2등급,마무리운동,4,막대 잡고 대각선으로 팔 들어올리기
20대,3단계비만,M,2등급,마무리운동,5,수영
20대,3단계비만,M,3등급,준비운동,1,짐볼을 이용한 동적 루틴 스트레칭
20대,3단계비만,M,3등급,준비운동,2,유산소 운동 전 동적 루틴 스트레칭
20대,3단계비만,M,3등급,준비운동,3,탄력밴드 어깨 가쪽 돌림
20대,3단계비만,M,3등급,준비운동,4,옆구리늘리기
20대,3단계비만,M,3등급,준비운동,5,가슴 어깨 펴기
20대,3단계비만,M,3등급,본운동,1,턱걸이
20대,3단계비만,M,3등급,본운동,2,달리기
20대,3단계비만,M,3등급,본운동,3,팔굽혀펴기
20대,3단계비만,M,3등급,본운동,4,누워서 다리 들어올리기
20대,3단계비만,M,3등급,본운동,5,서서 상체 일으키기
20대,3단계비만,M,3등급,마무리운동,1,상지 루틴 스트레칭
20대,3단계비만,M,3등급,마무리운동,2,엉덩이 스트레칭
20대,3단계비만,M,3등급,마무리운동,3,목 스트레칭
20대,3단계비만,M,3등급,마무리운동,4,조깅
20대,3단계비만,M,3등급,마무리운동,5,전신 루틴 스트레칭
20대,3단계비만,F,참가증,준비운동,4,양팔 벌려 전신 비틀기
20대,3단계비만,F,참가증,준비운동,5,어깨 스트레칭
20대,3단계비만,F,참가증,본운동,1,계단 뛰어 오르기
20대,3단계비만,F,참가증,본운동,2,앉았다 일어서기
20대,3단계비만,F,참가증,본운동,3,팔굽혀 펴기
20대,3단계비만,F,참가증,본운동,4,볼 튕기면서 스쿼트
20대,3단계비만,F,참가증,본운동,5,버피 테스트
20대,3단계비만,F,참가증,마무리운동,1,자가근막이완술 루틴 스트레칭
20대,3단계비만,F,참가증,마무리운동,2,하지 루틴 스트레칭2
20대,3단계비만,F,참가증,마무리운동,3,무릎굽혀 원 그리기
20대,3단계비만,F,참가증,마무리운동,4,짐볼 앉기 평형성 운동 루틴 프로그램
20대,3단계비만,F,참가증,마무리운동,5,엉덩이 스트레칭2
20대,3단계비만,M,참가증,준비운동,1,유산소 운동 전 동적 루틴 스트레칭
20대,3단계비만,M,참가증,준비운동,2,목 스트레칭
20대,3단계비만,M,참가증,준비운동,3,상지 루틴 스트레칭
20대,3단계비만,M,참가증,준비운동,4,하지 루틴 스트레칭1
20대,3단계비만,M,참가증,준비운동,5,전신 루틴 스트레칭
20대,정상,F,3등급,준비운동,1,앉아서 밴드 잡고 몸통 돌리기
20대,정상,F,3등급,준비운동,2,유산소 운동 전 동적 루틴 스트레칭
20대,정상,F,3등급,준비운동,3,전신 루틴 스트레칭
20대,3단계비만,M,참가증,마무리운동,5,밴드 걸고 앉아서 발등 굽힘
20대,3단계비만,M,참가증,마무리운동,4,하지 루틴 스트레칭1
20대,3단계비만,M,참가증,마무리운동,3,자가근막이완술 루틴 스트레칭
20대,3단계비만,M,참가증,마무리운동,2,상지 루틴 스트레칭
20대,3단계비만,M,참가증,마무리운동,1,하지 루틴 스트레칭2
20대,3단계비만,M,참가증,본운동,5,윗몸올리기
20대,3단계비만,M,참가증,본운동,4,팔굽혀 펴기
20대,3단계비만,M,참가증,본운동,3,달리기
20대,3단계비만,M,참가증,본운동,2,앉았다 일어서기
20대,3단계비만,M,참가증,본운동,1,엎드려 버티기
20대,3단계비만,F,참가증,준비운동,3,깍지 끼고 상체 숙이기
20대,3단계비만,F,참가증,준비운동,2,유산소 운동 전 동적 루틴 스트레칭
20대,3단계비만,F,참가증,준비운동,1,몸통 들어올리기
20대,2단계비만,M,참가증,마무리운동,5,내전근 스트레칭
20대,2단계비만,M,참가증,마무리운동,4,하지 루틴 스트레칭1
20대,2단계비만,M,참가증,마무리운동,3,자가근막이완술 루틴 스트레칭
20대,2단계비만,M,참가증,마무리운동,2,상지 루틴 스트레칭
20대,2단계비만,M,참가증,마무리운동,1,하지 루틴 스트레칭2
20대,1단계비만,F,참가증,마무리운동,5,짐볼 앉기 평형성 운동 루틴 프로그램
20대,1단계비만,F,참가증,마무리운동,4,상지 루틴 스트레칭
20대,1단계비만,F,참가증,마무리운동,3,무릎굽혀 원 그리기
20대,1단계비만,F,참가증,마무리운동,2,하지 루틴 스트레칭2
20대,1단계비만,F,참가증,마무리운동,1,자가근막이완술 루틴 스트레칭
20대,1단계비만,F,참가증,본운동,5,앉았다 일어서기
20대,1단계비만,F,참가증,본운동,4,볼 튕기면서 스쿼트
20대,1단계비만,F,참가증,본운동,3,계단 뛰어 오르기
20대,1단계비만,F,참가증,본운동,2,턱걸이
20대,1단계비만,F,참가증,본운동,1,엎드려 버티기
20대,정상,M,참가증,마무리운동,5,하지 루틴 스트레칭1
20대,정상,M,참가증,마무리운동,4,전신 루틴 스트레칭
20대,정상,M,참가증,마무리운동,3,자가근막이완술 루틴 스트레칭
